start	end	text
279640	285460	конкурентоспособной продукции все большее накопление капитала сопровождалось увеличивающимися
285460	291820	возможностями его выгодного использования войны 18 века почти все сопровождались захватом новых
291820	299640	колоний в ранее приобретенных колониях росло богатство и увеличилось население в американских
299640	307260	колониях насчитывалось около 200 тысяч жителей в 1700 году и от одного до двух миллионов через 50 лет
307260	319080	в 1734-1773 годах белое население британской вест-индии возросло с 36 тысяч до 58 возросло и
319080	326580	количество рабов вест-индия была наиболее выгодным из всех британских владений в 1790 году в нее было
326580	333700	вложено 70 миллионов фунтов стерлингов против 18 миллионов фунтов стерлингов на дальнем востоке и
333700	341200	и торговля вест-индии с англии почти вдвое превышала импорт и экспорт ост-индской компании такое
341200	348220	беспрерывное увеличение колониального богатства и торговли обеспечивала все расширяющийся рынок для
348220	353500	британских товаров который уже не мог быть насыщен домашней промышленностью из-за ручных методов
353500	362380	производства крупные же затяжные войны которые происходили в 18 веке и велись регулярными армиями не
362380	368140	только приводили к беспрерывному спросу на британские товары но и вызывали спрос на специальные
368140	374800	товары технические изобретения были сделаны в конце 18 века именно потому что условия того
374800	380920	периода заставляли людей искать разрешение проблемы массового производства товаров что
380920	386380	накопление капитала достигло уровня при котором стало возможным полностью использовать методы массового
386380	393140	производства 18 веке англия была преимущественно сельскохозяйственной страной революция сельском
393140	400340	хозяйстве дала следующие результаты во-первых увеличилась производительность земли и стало возможным
400340	410560	прокормить большое промышленное население в новых городах во вторых создалась резервная армия пролетариев
410560	417640	полностью освобожденных от всякой связи землей людей не привязанных ни к месту ни к собственности
417640	426460	возник отряд свободных рабочих соответствующих свободному капиталу и в-третьих сильно вырос внутренний
426460	432100	рынок сбыта для промышленных товаров крестьянин периода натурального сельского хозяйства со своей
432100	438680	домашней промышленностью и оторванностью от внешнего мира мог купить очень мало пролетарию обычно приходилось
438680	445340	потреблять намного меньше но все что он потреблял он должен был покупать что и способствовало созданию
445340	451780	емкого внутреннего рынка с полным превращением индии в колонию англии предприниматели увеличивают
451780	457760	вывоз хлопка перерабатывая его непосредственно в метрополии так как производство хлопковых тканей
457760	463060	было достаточно новым делом для английских предпринимателей а внутренний рынок требовал вытеснения
463060	468600	традиционной отрасли производства шерстяных и суконных тканей хлопковые ткани должны были быть
468600	474100	дешевыми и достаточно качественными что было возможным только при условиях массового то есть
474100	482800	машинного производства так в 1733 году механик кей изобрел летучий челнок который повысил производительность
482800	490920	труда ткача вдвое в 1785 году картрайт изобрел механический ткацкий станок производительность
490920	497460	которого в 40 раз превышала производительность ткача работавшего вручную параллельно шло быстрое
497460	503960	развитие механизации и в другой составной части хлопчатобумажного производства придение уже в
503960	510900	1738 году была создана первая предельная машина в которой был механизирован процесс придения хотя
510900	519160	вся машина производилась действие еще вручную ткач харгривз изобрел в 1765 году более совершенную
519160	526900	механическую прялку на которой можно было работать сразу многими веретинами до 20 штук но это механическая
526900	531860	прялка в движение производилась рукой человека следующим важным шагом на пути технического
531860	537640	прогресса явилось создание первой фабрики с предельной машиной работавший на водяном двигателе у
537640	545280	основателя фабрики аркрайта появилось много последователей если в 1780 году в англии было 20
545280	553360	предельных фабрик то в 1790 году их насчитывалось уже 150 фабрики обычно строились на берегах рек так как
553360	559580	двигателям пока еще оставалось водяное колесо однако бурное развитие техники производства ткани и
559580	566800	широкое применение машин не могли быть удовлетворены такой механизации поиски эффективного и универсального
566800	573940	двигателя производились и 18 и в 17 веке и в первой половине 18 века история создания паровой машины
573940	579100	представляет огромный интерес эта машина с одной стороны произвела подлинную революцию в развитии
579100	585940	производства с другой в работе над этим великим изобретением впервые проявилось единство теории
585940	595900	практики науки и производства так в 1769 году лаборант университета в гласгоу джон уайт изобрел
595900	603360	паровую машину продолжая работать над ее усовершенствованием он в 1784 году создает
603360	609840	паровую машину двойного действия в которой пара шире расширяясь оказывал давление то на одну то на
609840	615600	другую сторону поршня это было подлинно универсальная машина применяемая в самых различных областях
615600	622380	производства а впоследствии с некоторыми усовершенствования и на транспорте и и великая
622380	626980	революционная роль в развитии производства заключалась способности паровой машины играть
626980	633060	роль двигателя практически в любых условиях созданные у атом совместно с фабрикантом болтоном
633060	639120	заводы по производству паровых машин должны были по замыслу изобретателя снабдить весь мир
639120	644940	машинами всевозможных размеров в первую очередь паровая машина была применена на хлопчатобумажных
644940	653460	фабриках что и привело к резкому увеличению производства так с 1788 года по 1803 год хлопчатобумажное
653460	660060	производство утроилась что дало возможность назвать этот период его золотым веком широкое
660060	665580	производство машин не только потребовало усилий рабочих техников и ученых но и развитие такой
665580	671220	отрасли как металлургическая выплавка железо одна из древнейших видов производства находилась
671220	678660	конце 17 века почти в таком же состоянии как и 3000 лет тому назад она производилась по-прежнему с
678660	686220	применением древесного топлива запасы которого в липше быстро истощались лишь начале 18 века кузнецы
686220	694620	начали применять для плавки металла в частности чугуна кокс решающего успеха в этом добился инженер
694620	701280	дерби который к железной руде стал примешивать во время плавки на камнем на каменном угле не
701280	709920	гашеную известь и получил чугун высокого качества в 1756 году он основал чугуноплавильный завод который
709920	718080	давал свыше 8 тысяч тонн чугуна в год важным результатом открытия дерби было увеличение спроса на
718080	724320	уголь который наряду железной рудой стал главной сырьевой основой промышленности угольная промышленность
724320	732160	быстро развивалась тоже в южном уэльсе шотландии ланкашире и йоркшире начались разработка началась
732160	743400	разработка новых угольных копий угледобыча возросла с 26 миллионов тонн до 100 до 100 уголь не мог
743400	748780	служить эффективной заменой леса до тех пор пока средства сообщения внутри страны находились таком
748780	754480	примитивном состоянии в каком они были в начале 18 века таким образом наличие угольной промышленности
754480	760960	и начала развития тяжелой промышленности послужили стимулом к улучшению транспорта и прежде всего к
760960	766540	строительству каналов в 1700 году было лишь небольшое количество дорог которые пригодны
766540	773200	для гужевого транспорта во всякое время года легкие товары обычно перевозились тюках перевозить таким
773200	778780	же образом тяжелые громоздкие предметы было невозможно так как это стоило бы слишком дорого
778780	786040	перевозка угля из манчестера вливе в ливерпуль стоило 40 шиллингов за тонну даже после того как между
786040	791920	некоторыми важными центрами были проложены более современные дороги стоимость транспорта
791920	798920	все же оставалась очень высокой проблема была решена следующим образом в 1795 году герцог
798920	806980	бриджоутер поручил инженеру бридли прорыть канал между принадлежавшими ему копиями в эрсли и
806980	814040	манчестером длиной 17,6 километров эта идея оказалась настолько удачной что по окончании строительства
814040	820640	канала цены на уголь в манчестере упали ровно наполовину двумя годами позже канал удлинили до
820640	827660	города ранкарно благодаря чему манчестер получил выход к морю затем его соединили с рекой тренд и
827660	833360	районном гончарного производства когда строительство большого соединительного канала
833360	839360	было закончено транспорт стал в четыре раза дешевле в связи с этим очень развивалась гончарная
839360	845240	промышленность вскоре вся страна была охвачена лихорадкой строительства каналов и покрыла сетью
845240	854180	водных путей на протяжении только четырех лет с 1790 по 1794 год через парламент было проведено не
854180	862340	менее 81 акта строительстве каналов вся внутренняя часть англии вынуждена до времени сама потреблять и
862340	867920	производить большую часть требовавшихся ей предметов первой необходимости теперь могла вести торговлю
867920	874580	пшеница уголь гончарные железные изделия центральных графств быстро нашли путь к морю несмотря
874580	880880	на то что в конце 18 начале 19 веков повсеместно были улучшены дороги каналы все же оставались
880880	888560	главным средством перевозки тяжелых и не скоропортящихся товаров пока через 40 лет на смену им не пришли
888560	895640	железные дороги развитие транспортной системы и средства и средств связи дало еще более мощный толчок
895640	902240	экономическому развитию всей страны так значительно увеличилось производство металла и продолжало
902240	908360	расти последующие годы быстро росла тяжелая промышленность центральных графствах страны железо
908360	915980	стало использовать в самых разнообразных областях в 1779 году был построен первый железный мост через реку
915980	925400	северн изготовлены целиком из литых чугунных деталей в 1787 году дерби уже сын изобретателя нового
925400	930680	метода плавки чугуна и владельца крупнейших металлургических заводов получил от общества
930680	938480	искусство золотой медаль за модель этого моста второй вопрос касается расцвета британской империи
938480	947240	промышленная революция продолжавшаяся в англии 60-х годов 18 века и до 30-х годов 19 века
947240	954500	преобразовала страну в индустриальную державу великобритания все больше превращалась в индустриальную
954500	961700	мастерскую мира установилась английская мировая промышленная и торговая монополия росту
961700	968300	внешнеторгового оборота способствовала осуществлением правительством пиля программы
968300	980660	свободной торговли в 1841 по 1846 года пиль являлся премьер-министром страны в июне 1846
980660	985880	года промышленная буржуазия несмотря на сопротивление земельной аристократии добилась
985880	992900	отмена хлебных законов после чего были значительно снижены ввозные тарифы на многие
992900	1001660	виды продовольствия серге правительство рассола это премьер-министр который был у власти с 1846 по
1001660	1011140	1852 год продолжавшие политику предыдущего премьер-министра отменила навигационные акты
1011140	1019300	сыгравшие в 17 18 веках большую роль в защите морской торговли от иностранной конкуренции но
1019300	1025480	потерявшая свое значение с ростом торгово-промышленной мощи великобритании важным следствием промышленного
1025480	1032680	переворота явилась индустриализация получившая развитие в 60-е годы вместо с ростом концентрации
1032680	1038620	централизации капитала происходит процесс создания крупных предприятий с численностью рабочих свыше
1038620	1043900	10 тысяч великобритания занимает первое место в мире по уровню и темпам развития промышленности
1043900	1053440	особенно значительный рост тяжелой промышленности добыча каменного угля в 60-е годы составляла более
1053440	1062740	половины мировой а выплавка чугуна в 1870 году половину мирового производства каковы же причины упадка
1062740	1070660	промышленности 19 начала 20 века после промышленного переворота английская экономика начинает развиваться
1070660	1077680	циклично все чаще испытывая кризисы первые кризисы были отмечены великобритании после победы в войне с
1077680	1083020	францией именно в этот период были заложены основы промышленной колониальной торговой монополии
1083020	1090760	великобритании так выпуск промышленной продукции военные годы возрос в от 15 до 20 раз благодаря
1090760	1097420	внедрению машин одновременно это событие привели к перепроизводству товаров и сокращению внешнего и
1097420	1105760	внутреннего рынка после экономического подъема в 1820 годах великобритании разразился первый в мире
1105760	1113360	циклический кризис охвативший почти все отрасли экономики начиная с 1825 года капиталистическое
1113360	1119740	производство периодически примерно через 10 лет сопровождалось сокращением производства и
1119740	1134080	последующими депрессиями это происходило в 1825 1836 1847 и в 1866 году с течением времени кризисы становились
1134080	1141800	все глубже и в 50 и 60 и годы они в значительной мере парализовали ведущую отрасль экономики хлопчатую
1141800	1149620	бумажную промышленность самым опустошительным был промышленный кризис 1866 года переросший затем в
1149620	1157200	длительную депрессию и положивший начало заката гегемонии англии великобритания первые стран мира
1157200	1163720	пережившая промышленную революцию к середине 19 века превращается в самую могущественную державу
1163720	1169000	обладающую самой большой колониальной империи которая позволяла обеспечить собственную
1169000	1175060	промышленность необходимым и крайне дешевым сырьем а также обширным рынком сбыта готовых изделий
1175060	1182080	ориентация важнейших отраслей производства и в частности текстильные в основном на колониальный
1182080	1188060	рынок отрицательно скажется впоследствии на экономическом развитии великобритании
1188060	1195680	итак переходим к следующему вопросу развития экономического потенциала технической мысли в
1195680	1202340	великобритании не консерватизм правительство консерваторов пришедшая к власти в 1979 году
1202340	1208940	возглавила энергичная маргарет тэтчер которая предложила совершенно новую экономическую программу
1208940	1216380	развития страны радикальным образом отличающиеся от всех прежних программ такая стратегия экономического
1216380	1222080	развития вошла в историю под названием не консерватизма она отвергла жестокое государственное
1222080	1229140	регулирование экономикой то есть идею кинзианство новое правительство провело анализ накопившихся
1229140	1234320	экономических проблем и пришло к выводу что для выхода страны из данной ситуации необходимо устранить
1234320	1241040	ряд недостатков социально-экономической системе а именно первое стране чрезмерная власть оказалась в
1241040	1246360	руках профсоюзных лидеров которые чаще руководствовались личными интересами и шантажиров
1246360	1253320	крупных предпринимателей угрозами забастовок второе в англии действовал чрезмерное налогообложение
1253320	1261540	самыми высокими в мире налоговыми ставками наличные доходы стандартная ставка 33 процента
1261540	1269700	подоходного налога поднималась до 83 процентов чрезмерная инфляция чрезмерная власть рука государства
1269700	1276300	осуществляемая медлительно и становившейся все более громоздкой бюрократии консервативная
1276300	1282180	правительство маргарет тэтчер всему этому решила положить конец идеологической основой новой политики
1282180	1288960	явились несколько основополагающих элементов это свободное предпринимательство личная инициатива и
1288960	1296040	крайний индивидуализм важными элементами идеологической концепции тэтчеризма стали провозглашенной
1296040	1302760	консерваторами возврат к викторианским ценностям уважение к семье и религии закону и порядку бережливость
1302760	1308580	аккуратность трудолюбия самостоятельность маргарет тэтчер намеревалась остановить процесс
1308580	1315900	долговременного спада экономики путем политики монетаризма сокращение расходов и налогообложения
1315900	1322320	обуздание власти профсоюзов отказа в субсидиях обанкротившимся предприятиям и приватизации
1322320	1330120	принадлежавший государству отрасли промышленности она выступила против корпоративизма коллективизма и считала
1330120	1336660	что инфляция представляет большую опасность большую опасность чем безработица поэтому одним из
1336660	1342060	первых шагов предпринятых консерваторами было принятие законов которые значительно сузили
1342060	1351720	почти безграничные права профсоюзов на объявление забастовок а в 1980 в 1982 и 1984 годах были приняты
1351720	1357840	законы которые позволили правительству выстоять в борьбе с забастовочным движением в частности во время
1357840	1370080	забастовок шахтеров в 1984 и 85 годах и печатников в 1986 году в 1979 году на долю национализированных
1370080	1375900	отраслей промышленности приходилось 10 процентов валового национального продукта и многие из этих
1375900	1382560	отраслей стали символом ленности и неэффективности как показала практика исторического развития без
1382560	1388440	без подстегивания конкуренции или страхом банкротства стремление к повышению эффективности
1388440	1395560	ослабевает поэтому одним из важнейших элементов программы маргарет тэтчер являлась приватизация
1395560	1404920	об общественного сектора с августа 1984 года по мая 1987 в частную собственность были переданы
1404920	1411280	девять важнейших концернов или около одной трети всей собственности государства в промышленности в
1411280	1417940	том числе телекоммуникации предприятия газовой промышленности в октябре 1987 года правительство
1417940	1424660	провело еще более крупную операцию продажи акций нефтяной компании british petroleum следующими
1424660	1431080	отраслями в списке генационализации стали сталелитейная промышленность а затем электроэнергетика
1431080	1436660	и водоснабжение еще одно важное направление в экономической программе консерваторов это упор на
1436660	1442120	развитие мелкого и среднего бизнеса мелкий и средний бизнес стал новой силой в структуре хозяйства
1442120	1448180	великобритании он успешно уживался с крупными монополиями дополнял их даже в самых современных
1448180	1455080	отраслях а также и в сфере услуг небольшие хорошо технически оснащенные мелкие и средние
1455080	1460720	фирмы оказались в состоянии гибко реагировать на изменения хозяйственной конъюнктуры чего нельзя
1460720	1466480	было сказать о многих гигантах промышленного производства следствием проводимой правительством
1466480	1473620	течер экономической политики был экономический рост страны в 80-е годы в среднем на уровне 3-4 процента в
1473620	1480340	год что было выше чем других западноевропейских странах каждую неделю в среднем создавалось 500
1480340	1487440	новых фирм и за восьмидесятые годы производительность труда в среднем росла на уровне 2 с половиной
1487440	1493480	процента в год уступая лишь японии еще более убедительным был рост эффективности использования
1493480	1500540	основного капитала капитала отдачи англия кроме японии была единственная из развитых стран где этот
1500540	1506220	показатель возрос по сравнению семидесятыми годами сначала перестройки в британской экономике
1506220	1513620	наметили серьезные сдвиги изменения в целом 80-е годы британия была единственной из ведущих стран
1513620	1519860	мира где совокупные показатели эффективности производства увеличивался в других государствах
1519860	1526760	он либо не менялся либо снижался однако перестройка в англии происходило отнюдь не без проблем в
1526760	1532700	обществе усилилась социальная поляризация дело в том что правительство маргарет тэтчер проводила в
1532700	1538280	жизнь программу сокращения расходов на социальные нужды а также жестоко контролировала заработную
1538280	1544300	плату одним из важнейших положений программы консерваторов было заставить трудящихся жить
1544300	1551000	посредством а предприятия ужиматься сокращать рабочую силу за счет интенсификации производства
1551000	1556520	благодаря чему можно было придавать желаемый динамизм британской промышленности результатом
1556520	1561380	такой политики стало то что средний доход на душу населения в реальном исчислении за 10 лет
1561380	1569660	вырос на 23 процента в то же время около 20 процентов семей имели средний средний годовой доход ниже
1569660	1579320	4 тысяч фунтов стерлинга что стерлингов что являлось достаточно низким прожиточным уровнем для англичан
1579320	1584060	правительство тэтчер пришлось столкнуться с проблемой изменения психологии основной массы
1584060	1590240	населения ибо приходилось разрушать сложившуюся веками систему социальных гарантий для всех и
1590240	1601100	заменить новые шкалы ценности индивидуальной каждый за себя за 10 лет с 1979 по 1989 год удалось
1601100	1606320	изменить морально-политический климат в стране чему в значительной степени способствовали глубокие
1606320	1612320	структурные изменения в самом обществе сокращалась численность рабочего класса занятого непосредственно
1612320	1618740	на производстве расширялась занятость сфере обслуживания росла прослойка владельцев мелких
1618740	1624440	в том числе семейных фирм появилась социальная группа высокооплачиваемых менеджеров среднего уровня
1624440	1630620	все это привело к тому что восьмидесятые годы к среднему слою стали относить себя большинство
1630620	1637800	английских избирателей концу восьмидесятых годов 64 процента англичан имели собственные дома более
1637800	1644840	семидесяти процентов автомобили 46 процентов видеомагнитофоны больше половины могли позволить
1644840	1650660	себе обеспечить платное образование для детей на рубеже восьмидесятых девяностых годов социально
1650660	1656720	экономическая политическая жизни великобритании появились тревожные признаки так серьезным просчетом
1656720	1663980	консервативного кабинета маргарит тэтчер стало проведение весной 1990 года реформы местного
1663980	1670280	налогообложения которое предусматривало введение нового избирательного закона экономические выгоды
1670280	1675740	оказались незначительными а социально-психологические последствия крайне отрицательно сказались на
1675740	1680780	престиже правительства социально-экономическая политика которого вызвала раздражение у многих
1680780	1688040	англичан в 1990 году новым лидером консерваторов и премьер-министром великобритании стал джордж
1688040	1695180	мейджор маргарет тэтчер подала в отставку новый премьер соединенного королевства практически не
1695180	1701300	изменил экономической программы тэтчер и первая половина 90-х годов была логическим продолжением в
1701300	1708140	развитии частного предпринимательства и активной государственной политики в области финансирования наука
1708140	1714680	емкого производства мелкого и среднего бизнеса благодаря усилиям нового премьер-министра англия
1714680	1722700	2 августа 1993 года подписала мастерские соглашения этот договор был логическим развитием
1722700	1728300	экономических и политических отношений которые сложились между рядом европейских государств и
1728300	1734180	англии при его полной реализации европейский союз должен превратиться по сути в экономическую
1734180	1739720	сверхдержаву по крайней мере равную соединенным штатам америки и значительно превосходящую японию
1739720	1747020	договор предусматривал введение единой денежной единицы отмену границы создания над государственных
1747020	1755420	органов регулирования экономических и политических вопросов в первой половине 90-х годов в экономике
1755420	1761840	великобритании происходили позитивные процессы так достаточно стабильно рос воловой внутренний продукт и
1761840	1769880	сокращалась безработица подводя итоги экономического развития англии 80 и 90-е годы следует отметить
1769880	1783380	что тетчеризм как британская модель неоконсерватизма оказалась достаточно эффективным и подтвердил что
1783380	1789600	капитализм оказался гибкой системой способны приспосабливаться к изменяющимся социально-экономическим
1789600	1796680	условием перестраиваться и модернизироваться каково же состояние промышленности великобритании
1796680	1802980	на современном этапе что нового появилась в производстве на современном этапе великобритании
1802980	1809640	экономически развитая индустриальная страна с высоким уровнем технологического развития господствуют
1809640	1816120	частные или смешанные крупные монополии то есть в том числе и транснациональные ведущая
1816120	1821580	отрасль промышленности это машиностроение в том числе электротехническое и радиоэлектронное
1821580	1829980	транспортное трактор на и станко строительное производство развиты нефтеперерабатывающая химическая
1829980	1836460	текстильная пищевкусовая промышленность представлены практически все отрасли легкой промышленности особенно
1836460	1842940	развитая обувная и швейная высокоинтенсивное интенсивное сельское хозяйство обеспечивает
1842940	1848320	почти три четвертых потребностей страны в продовольствии большая часть земли принадлежит
1848320	1854700	крупным землевладельцам лэндлордам главное отрасли сельского хозяйства это мясо молочное и молочное
1854700	1861300	животноводство развитое зерновое хозяйство особое место принадлежит рыболовству в экспорте
1861300	1866940	преобладают высокотехнологичные машины и оборудование нефтепродукты изделия химической
1866940	1876240	промышленности основные внешне торговые партнеры это конечно же соединенные штаты и многие другие
1876240	1882300	европейские страны большое развитие с древних времен получила морское судоходство по тоннажу
1882300	1888180	торгового флота великобритания занимает одно из ведущих мест в мире основная доля национального
1888180	1893640	дохода приходится на промышленное производство торговлю и транспорт сырьевые ресурсы собственной
1893640	1900120	великобритании относительно невелики это каменный уголь железная руда цветные металлы нефть каменная
1900120	1906480	соль горючие исландцы каолин значительная часть потребляемого и перерабатывая в стране сырья
1906480	1914160	возится из-за границы предприятия новых отраслей оснащены новейшим оборудованием в своем большинстве
1914160	1920040	автоматизированы на них широко применяются в том числе производственное комбинирование что
1920040	1926160	обеспечивает высокую производительность труда при минимальных затратах высоко развита электроэнергетическая
1926160	1932760	промышленность большинство электростанций страны работает на каменном угле удельный вес гидростанций
1932760	1938160	невелик они расположены главным образом в горных районах уэльса а также в северной и юго-западной
1938160	1944640	шотландии атомная энергетика пока еще не получила приоритетного развития серьезной реконструкции
1944640	1952860	нуждается угольная промышленность которая пережила периоды национализации и денационализации многие
1952860	1958440	шахты из-за их нерентабельности закрыты наибольшее количество угля добывается в северо-восточном и
1958440	1965700	восточно-мидландском районах страны великобритании широко развиты практически все основные виды транспорта
1965700	1972000	железнодорожный автомобильный морской речной авиационный большое значение для великобритании как
1972000	1977460	островной державы имеет морской транспорт в английском флоте преобладают быстроходные суда
1977460	1984120	подавляющая часть которых является собственностью частных компаний до сих пор стране еще преобладает
1984120	1990000	пока пассивная сальдо то есть превышение импорта над экспортом хотя этот разрыв в последнее время
1990000	1995160	значительно сократился покрытие торгового дефицита происходит во многом и за счет так
1995160	2000920	называемого невидимого экспорта доходов от заграничных капиталовложений судоходства
2000920	2008560	международных финансовых операций высокие таможенные пошлины следующий вопрос который нам
2008560	2014060	необходимо с вами рассмотреть это образование европейского союза и отношения к нему разных
2014060	2021160	слоев населения а также переход к единой европейской валюте и что касается современного этапа
2021160	2029980	дней сегодняшних каким образом и почему британия вышла из европейского союза по этому вопросу вам
2029980	2037920	будет предложен небольшой видеофильм в котором вы узнаете основные моменты касающиеся европейского
2037920	2045480	союза и следующим вопросом у нас последний вопрос это лауреаты нобелевской премии альфред
2045480	2053820	нобель скончался 10 декабря 1896 года в своем знаменитом завещании написанном в париже 27 ноября
2053820	2061260	1895 года он сформулировал все мои оставшиеся реализуемое состояние распределяется следующим
2061260	2067300	образом весь капитал должен быть внесен моими души приказчиками на надежное хранение подпоручительство
2067300	2075640	и должен образовать фонд назначение его ежегодное награждение денежными призами тех лиц которые в
2075640	2082180	течение предшествующего года сумели принести наибольшую пользу человечеству сказанное относительно
2082180	2088160	назначения предусматривает что призовой фонд должен делиться на пять равных частей присуждаемых
2088160	2094060	следующим образом одна часть лицу которая совершит наиболее важное открытие или изобретение в области
2094060	2100720	физики вторая часть лицу который добьется наиболее важного усовершенствования или совершит открытие в
2100720	2106880	области химии третья часть лицу которая совершит наиболее важное открытие в области физиологии или
2106880	2114340	медицины четвертая которая в области литературы создать выдающиеся произведения идеалистической
2114340	2119900	направленности и наконец пятая часть лицу которая внесет наибольший вклад в дело укрепления
2119900	2125680	Содружества наций, в ликвидацию или снижение напряженности противостояния вооруженных сил,
2126100	2132520	а также в организацию или содействие проведению конгрессов миролюбивых сил. Награды в области
2132520	2137800	физики и химии должны присуждаться Шведской Королевской академии наук. Награды в области
2137800	2144180	физиологии и медицины должны присуждаться Каролинским институтом в Стокгольме. Награды в
2144180	2149460	области литературы присуждаются Шведской академией. И, наконец, премия мира присуждается
2149460	2156680	комитетом из пяти членов, выбираемых норвежским стортингом, то бишь парламентом. Это мое волеизъявление,
2156880	2162840	и присуждение наград не должно увязываться с принадлежностью лауреата к той или иной нации,
2163180	2170160	ровно как сумма вознаграждения не должна определяться принадлежностью к тому или иному подданству.
2170160	2175240	Предложение принять на себя ответственность выбора лауреатов было воспринято упомянутым в
2175240	2180600	завещании Нобеля организациями только после продолжительных обсуждений. Различные члены
2180600	2185360	этих организаций высказывали свои сомнения и, ссылаясь на неопределенность формулировки
2185360	2194200	завещания, вполне решительно заявляли о трудности его реализации. Все же в 1900 году Нобелевский фонд был
2194200	2201160	создан и его статус был выработан специальным комитетом на основе условия, оговоренных в завещании.
2201820	2209080	В 1968 году шведский банк по случаю своего 300-летнего юбилея внес предложение о выделении
2209080	2214460	премии в области экономики. После некоторых колебаний Шведская Королевская Академия Наук приняла
2214460	2221640	на себя роль института, присваивающего премию по данному профилю в соответствии с теми же принципами и
2221640	2227540	правилами, которые применяются к исходным Нобелевским премиям. Указанная премия, которая была
2227540	2234480	учреждена в память об Альфреде Нобеле, присуждается 10 декабря вслед за презентацией других
2234480	2241260	нобелевских лауреатов. Официально именуемая как премия по экономике памяти Альфреда Нобеля, впервые она
2241260	2249340	была присвоена в 1969 году. Обработка данных при выявлении лауреата базируется на принципах, подчеркнутом
2249340	2255760	в завещании Нобеля. В отношении физики, химии, физиологии, медицины в завещании говорится о важности
2255760	2262280	открытия изобретения или усовершенствования в указанных областях. Таким образом, награда присуждается
2262280	2269340	не за работу всей жизни, а за какое-то особое достижение или небывалое открытие. Как экспериментатор
2269340	2275260	и изобретатель Нобель очень хорошо представлял себе, что такое открытие. Концепции часто меняются,
2275260	2281120	единственное, что остается, это данные эксперимента, экспериментальные факты, то есть открытие.
2281680	2287060	Вклад отдельных ученых может иметь большое значение в развитии их направлений деятельности,
