start	end	text
337240	344880	В конце XVI века были выработаны некоторые основные принципы внешней политики Англии, которые действуют и поныне.
345580	351920	Как и ее дед Елизавета I считала торговлю самым важным делом внешней политики.
351920	358140	Любая страна, которая была соперником международной торговли, становилась злостным врагом Англии.
358600	364540	И эта идея оставалась основой внешней политики Англии до XIX столетия.
364680	373440	Торговля процветала и в конце XVI века Англия торговала со Скандинавией, Африкой, Индией, Америкой.
373760	379980	Елизавета поощряла переселение англичан на новые земли и образование колоний.
379980	386140	Королева Елизавета I умерла в 1603 году, не оставив после себя детей.
386620	396100	А трон передала сыну Марии Стюарт шотландскому королю Якову VI, который вступил на престол Англии под именем Якова I.
396100	409380	Яков VI стал королем в 1578 году в возрасте 12 лет и знал, что как единственный родственник Елизаветы он мог унаследовать английский трон после ее смерти.
409380	424380	Якова VI помнят как слабого непроницательного правителя, однако он не был таковым, когда правил только Шотландией, где более или менее управлялся как с протестантами, так и с католиками и стал частично сдерживать власть церкви.
424380	433660	Как и Тюдоре, он верил в единоличное правление короля, поэтому принимал решения с помощью своих близких советников, а не парламента.
434120	438080	Но, увы, он не обладал богатством и военной мощью Тюдоров.
438680	445840	Величайшей победой Якова VI было его восхождение на английский трон в 1603 году.
445840	457760	Мало кто в Англии восторгался идеей короля выходца из дикой северной провинции, но тот факт, что его приняли, доказывает его способности дипломата и правителя.
458620	467640	Итак, династия Стюартов, начатая Яковом I, как английским королем, правила не так успешно, как Тюдоры.
467820	471340	Их разлады с парламентом привели к гражданской войне.
471340	475740	Единственный король Англии, который был судим и казнен, был Стюартом.
476040	485480	Республика, которая последовала за казнью, была еще менее успешной, и по желанию народа на трон был призван сын убитого короля.
486080	494120	Другого Стюарта свергли его дочь собственная и ее муж Вильгельм, представитель Аранской династии.
494120	496780	Но Вильгельма в правителе выбрал парламент.
496780	505160	Когда же в 1714 году умерла последняя из Стюартов королева Анна, монархия уже не была абсолютной, как это было при Якове I.
505540	510100	Она стала парламентской монархией, которая подчинялась Конституции.
510800	519000	Начало раскола между королем и парламентом относится к 1601 году, когда палата общин выступила против продажи Елизаветы монополий.
519000	528900	Однако заострять ситуацию не стала, так как парламент не хотел никаких изменений и не хотел ссориться со стареющей королевой, которую боялся и уважал.
529460	536200	Как и Елизавета, Яков I старался обходиться без парламента и боялся его вмешательства в свои дела.
537220	540280	Роль советчика играл узкий кружок придворных сановников.
540940	545800	Одним из самых твердых убеждений короля была уверенность в священном праве королей.
545800	550620	В качестве судьи своих поступков Яков I признавал только Бога.
551160	554280	Это мнение и привело к первой ссоре короля с парламентом.
554520	561740	После смерти Елизаветы Якову досталась пустая казна и огромный долг, равный годовому доходу страны.
562180	566100	Чтобы погасить долг, королю пришлось спросить парламент о повышении налога.
566200	572860	Парламент согласился, но взамен потребовал права обсуждать внутреннюю и внешнюю политику короля.
573980	575020	Яков отказался.
575020	588200	Яков I в 1611 и до 1621 года продолжал успешно править без участия парламента.
588460	595440	Но только потому, что Англия тогда не вела никаких войн, иначе король бы просто не смог содержать свою армию.
595440	607460	В 1618 году в Европе грянули первые залпы 30-летней войны, и парламент выступил за вступление Англии в войну на стороне протестантских стран.
607460	618180	Однако Яков не согласился и до самой своей смерти в 1625 году находился в постоянном конфликте с парламентом по любому поводу.
618740	624740	Карл I, сын Якова, еще более усугублял конфликт, причем почти всегда из-за денег.
625300	631400	Всякий раз, когда королю были нужны деньги, он собирал парламент, но всегда это заканчивалось ссорой.
631400	644360	Карл начал занимать деньги у банков и землевладельцев, но в 1628 году не смог собрать достаточной суммы и снова был вынужден обратиться к парламенту, соглашившись на его условия,
645260	650780	где был принят закон о сборе налогов и отказ от судебного произвола монарха.
651200	660380	Новые права парламента означали, что теперь он контролировал казну, бюджет и закон, а от священного права короля фактически ничего не осталось.
661380	670080	Понимая это, Карл I решил распустить парламент и успешно управлял страной до пика своего могущества в 1637 году.
670360	674040	Сказал, что парламент больше не нужен и не будет собран никогда.
675320	680680	Ну а в 1637 году Карл I совершает несколько роковых для него ошибок.
680680	696460	И первой среди них была попытка насаждения англиканской церкви в Шотландии, которая, хотя и управлялась им же, оставалась совершенно независимым в то время от Англии государством со своими законами, религией, армией и денежной системой.
696460	701000	Шотландцы восприняли это как угрозу своим правам и взбунтовались.
701000	714320	Весной 1638 года армия восставших шотландцев и те небольшие войска, которые Карл I смог собрать без помощи парламента, сошлись в сражении на англо-шотландской границе.
714320	729960	Сражение англичанами было проиграно, проиграно англичанами, и Карл I был вынужден подтвердить все политические и религиозные свободы в Шотландии, а также заплатить большой выкуп за право вернуться в Лондон.
730500	741020	Опять пришлось обращаться к парламенту, который воспользовался ситуацией и заставил короля признать закон, по которому парламент должен был собираться хотя бы раз в три года.
741020	745760	Карл закон подписал, но следовать он ему, конечно же, не собирался.
746320	750400	Карл и парламент спорили, кто из них должен контролировать армию.
751240	757080	Многие парламентарии думали, что Карл использует армию как средство для разгона парламента.
757560	768060	В 1642 году началась новая гражданская война, в которой не хотело участвовать большинство людей ни на стороне роялистов, ни на стороне защитников парламента.
768060	784720	Короля поддерживали люди из части палаты лордов и несколько членов палаты общин, а за его противников стоял весь флот, большинство торговцев и все население Лондона.
785260	795120	Королевская армия, которой не платили уже несколько лет, не имела никаких шансов на победу и в 1645 году была окончательно разгромлена.
795120	802220	Из членов парламента, которые командовали парламентской армией, выделялся землевладелец Оливер Кромвель.
803160	810620	Он создает новый тип регулярной армии, из которого впоследствии выросли сегодняшние вооруженные силы Великобритании.
811460	818860	Кромвель призвал в ряды своей армии образованных людей, которые хотели воевать за свои убеждения.
818860	835180	Карл бежал в Шотландию, собрал, но в августе 1648 года перед решающим столкновением города Нью-Касл шотландские военачальники предали своего короля и выдали его Кромвелю.
835180	845340	В начале декабря 1648 года Карла I переводят в замок-тюрьму в Хемпшире, которая называлась Херст.
845740	856040	23 декабря Палата общин постановляет, что Карл I является главным виновником всех несчастьй страны и начинает готовить суд над королем.
856040	867420	4 января 1649 года Палата общин объявляет о переходе к ней всей полноты власти, а 6 января создается Верховный суд справедливости.
868680	875160	Чуть позже Карла I переводят в Лондон для предания суду, который заседает в конце января.
875580	884840	Как тиран, изменник и убийца, открытый и беспощадный враг английской нации, Карл I был приговорен к смертной казни.
884840	894840	И 30 января 1649 года он был публично казнен на площади перед Уайт-Холлом путем отсечения головы от тела.
895900	907300	С 1649 года по 1660 год Британия была республикой, так называемым Содружеством, но никакой популярности у нее не было.
907300	917760	Кромвель и его сподвижники создают гораздо суровое правительство, избавляясь от монархии, а затем и от палаты лордов и англиканской церкви.
917760	923880	Шотландцы, которые были шокированы казнью Карла, не могли себе простить предательство своего короля.
924520	931760	Сына Карла I они признали своим королем под именем Карла II и под его знаменем начали войну против английской армии.
931760	937980	Однако войска шотландцев были разбиты более прогрессивной революционной армией.
938540	945420	Молодой Карл II бежал во Францию, а Шотландия в это время была присоединена к английской республике.
945420	954420	Армия почувствовала свою силу и теперь диктовала условия, разогнав недовольный парламент в 1653 году.
954420	969140	Теперь Кромвель единолично правил страной, придумывая для себя титул лорда-протектора и наделив себя поистине монаршами полномочиями, далеко превосходящие те, которые имел Карл.
969140	978680	После смерти Кромвеля в 1658 году протекторат, как тогда называлось созданное им правительство, развалился.
979020	998740	Кромвель надеялся, что после его смерти власть перейдет в руки его сына, но Ричард Кромвель не был прирожденным лидером и вскоре один из армейских военачальников, генерал Манмут, встал против него и в 1660 году захватил Лондон и вернул короля Карла II на трон предков.
998740	1002540	Республика прекратила свое существование.
1002540	1011180	Сразу же после того, как Карл II вернулся в Англию, все законы, которые были приняты за время республики, естественно, были отменены.
1012060	1014240	Парламент при Карле II был слаб.
1014680	1023460	Новый король, наученный опытом своего отца, пытался примирить англиканцев, куритан и католиков, объявив в Англии свободу вероисповедания.
1023780	1028260	Но сам он тяготел к католицизму, что очень не нравилось парламенту.
1028260	1036080	В 1673 году парламент принял закон, который запрещал католикам занимать государственные посты.
1036560	1043400	А страх перед все возрастающей властью монарха привел к образованию в Британии первых политических партий.
1043860	1052120	Одной из этих партий стали умеренные Виги, которые придерживались свободы вероисповедания и опасались абсолютной монархии.
1052120	1059700	А второй партией – консервативные Тори, которые являются прямыми наследниками аристократов-роэлистов.
1060200	1069700	Следующим шагом парламента, который боялся возвращения католицизма, был закон, по которому католик не мог быть членом Палаты лордов и Палаты общин.
1069700	1076920	Однако этот закон не мог предотвратить переход короны к брату бездетного Карла II – католику Якову.
1077460	1094260	Яков II стал королем после смерти своего брата в 1685 году и сразу же попытался отменить законы, которые запрещали католикам занимать государственные посты, попытавшись вернуть католическую церковь в Англии.
1094260	1100880	В 1689 году права парламента были запечатлены в Билле о правах.
1101400	1110980	Король теперь не мог облагать налогами или содержать армию без согласия парламента и действовать против любого из членов парламента.
1111540	1118860	Впервые за историю Великобритании государственные решения принимал король о министрах.
1118860	1126300	Власть теперь принадлежала партиям, которые они представляли их союзникам в парламенте.
1126860	1133540	Министры правили мощной страной, чье богатство постоянно росло, особенно на торговле с колониями.
1134240	1140000	После свержения Якова II правила королева Анна, последней из династии Стюартов,
1140000	1147020	и после ее смерти в 1714 году было неясно, кто унаследует корону Великобритании.
1147740	1154640	Некоторые тори хотели посадить на престол сына Якова II, но тот отказался принять англиканскую веру.
1154640	1162480	И власть перешла к правителю небольшого германского государства Брауншвейх-Люнебурга Георгу,
1162980	1167000	который и стал основателем Ганноверской династии.
1167000	1175540	Значительную часть XVIII века и более третьей XIX века престол в Англии занимали монархи Ганноверской династии.
1176640	1180280	В 1714 году эта династия приходит к правлению,
1180280	1186900	и ее правление заканчивается в XIX веке, в 1837 году.
1187240	1194380	Началась она с Георга Людовика, 1660 год, 1727 год это его жизни,
1194380	1199240	сына Софии супруги, приятеля Ганновера Эрнста Августа.
1199520	1208360	Мать Софии, Елизавета, была дочерью Якова I, которая вышла замуж за правителя Рейнского полотената Фредерика V.
1208740	1217260	Согласно акту о престолом наследии, в 1701 году протестантке Софии предстояло вступить на трон в Лондоне после кончины Анны.
1217260	1220500	Но она не дожила и двух месяцев до смерти королевы.
1220940	1224100	Эрнст Август умер в 1698 году.
1224620	1231140	Таким образом, 54-летний немец Георг Людвиг очутился на английском троне,
1231780	1235620	став в 1714 году королем Георгом I.
1236260	1238720	Полномочия правительства значительно расширились,
1238820	1241620	так как новый король говорил только на немецком языке
1241620	1245120	и не слишком интересовался своим новым королевством.
1245120	1249260	Среди министров короля выделялся Роберт Уолпул,
1249580	1253080	который считается первым британским премьер-министром.
1253080	1259100	В 1727 году Георг I умер, и корона Британии перешла его сына Георгу II,
1259780	1262880	тем самым закрепляя Ганноверскую династию на троне.
1263420	1267140	В других европейских странах монархи обладали абсолютной властью,
1267540	1272640	поэтому Уолпул хотел держать короля Британии под контролем парламента.
1272640	1275620	Ограничения власти монарха были следующими.
1276100	1281120	Король не мог быть католиком, король не мог отменять или изменять законы,
1281760	1284840	армия и финансы короля зависели от парламента.
1285440	1289760	В 1760 году власть переходит к новому королю Георгу III.
1290600	1294640	В оставшиеся годы столетия торговли в Великой Британии быстро развивалась.
1294640	1299340	К концу XVIII века самыми прибыльными оказались индийские колонии.
1299860	1303880	Образовался так называемый треугольник прибыльной торговли Британии.
1304400	1309080	Английские товары, в частности ножи и ткани, обменивались в Западной Африке на рабов.
1309580	1313800	Эти рабы доставлялись на плантации сахарного трясника в Эст-Индию,
1314220	1316660	а сахар оттуда перевозился в Великобританию.
1316660	1324860	Колонии были важным рынком сбыта английских товаров с этого времени и до распада империи в XX веке.
1324920	1330160	Чтобы усилить контроль Великобритании, Ирландия была присоединена к Британии.
1330700	1338080	В 1801 году, а ирландский парламент был в этом же году упразднен, началась индустриальная революция.
1338600	1341460	Толчком к ее началу послужило несколько причин.
1341460	1350180	Деньги, рабочая сила, увеличившийся спрос на товары, новые источники энергии и улучшенный транспорт.
1350720	1355980	Увеличение урожаев позволило кормить большее количество горожан в растущих городах.
1356440	1364980	Эти люди в основном были крестьянами, которые лишились своей земли и теперь были вынуждены покупать продукты питания, одежду,
1365480	1368360	что увеличивало спрос на эти и другие товары.
1368360	1378340	В начале XVII века в Великобритании уже существовали примитивные машины для массового производства простых в изготовлении товаров.
1379100	1382960	Каждая машина предназначалась для выполнения одной простой операции,
1383520	1386200	что привело к развитию принципа разделения труда,
1386640	1391220	который стал одним из кроеугольных камней индустриальной революции.
1391220	1399080	В течение столетия резко увеличилась добыча угля и выплавка железа и стали из железной руды.
1399580	1409360	В 1800 году Британия добывала в 4 раза больше угля и выплавляла в 8 раз больше стали, чем в 1700 году.
1410060	1414540	Увеличившееся производство железа сделало возможным производство новых машин.
1414540	1420900	Изобретение или улучшение в одной отрасли вело к увеличению производительности, естественно, в другой.
1421940	1425540	В 1785 году был изобретен тканский станок.
1426000	1430760	И теперь, когда производство ткани и одежды стало гораздо проще.
1431400	1436280	Открылись фабрики по производству фарфоровой посуды из местной глины.
1436280	1441960	Фарфоровая посуда быстро вытеснила ранее использовавшиеся металлические тарелки и чашки.
1442380	1448780	И скоро фарфор стали экспортировать в больших количествах в разные страны.
1449660	1454640	Самой известной была фабрика Джошуа Веджвуда.
1455060	1462420	Его фарфоровая посуда была высочайшего качества и, надо отметить, что она популярна и сегодня.
1462420	1467600	Себестоимость товаров была резко снижена благодаря улучшенной транспортной системе.
1468060	1475740	Между городами были выроты каналы, которые позволили перевозить товары по воде более дешевым способом.
1476300	1481100	Дороги, которые до сих пор использовались для перевозки людей, а не товаров, также были улучшены.
1481640	1489260	Именно благодаря улучшившейся системе транспорта по воде и по суше был возможен успех индустриальной революции.
1489260	1494440	Однако, существовали и недостатки быстрого подъема производства.
1494820	1501820	А именно, из-за введения в эксплуатации машин многие рабочие теряли свои рабочие места.
1502480	1507840	Те, кто работал, хотели улучшить условия работы, поднять заработки.
1507840	1520480	Периодически возникали различные столкновения рабочих, большинство участников которых отправлялись громить машины, которые заменили их на фабриках.
1521180	1527340	Парламент принял закон, по которому нанесение вреда машинам каралось смертной казнью.
1527340	1529840	Британия боялась революции.
1530560	1532760	Ганнольская династия шла к своему закату.
1533440	1544380	Король Георг III в старости сошел с ума, и за него правил его сын Георг IV, который в 1820 году после смерти отца стал полновластным королем.
1544380	1552220	Он не имел наследников, и в 1830 году трон наследовал его младший брат Вильгельм IV.
1553260	1563140	Однако через семь лет ему также бездетному пришлось передать трон своей племяннице Виктории, и на ней династия Ганновера прекратилась.
1564760	1574360	19 век стал истинным веком расцвета Великобритании, которая к этому времени стала империей, контролировавшей огромные территории по всему миру.
1574380	1581820	До самого 1875 года она производила больше товаров, чем любая другая страна мира.
1582540	1589420	Быстрый рост среднего класса частично был спровоцированным огромным ростом населения.
1589960	1600180	В 1815 году Великобританию населяло около 13 миллионов человек, а к 1871 это число удвоилось.
1600180	1606500	К 1914 году численность населения перевалилась за 40 миллионов.
1607140	1616500	Этот рост и перемещение людей из провинции в города изменили политический баланс, и к концу века большинство мужчин имели право голосовать.
1617340	1621320	Политика и государственные дела стали собственностью среднего класса.
1621320	1627480	Аристократы и монархи к концу 19 века обладали совсем незначительным влиянием.
1627900	1632660	Однако рабочий класс еще не нашел своего места в обществе и в делах государства.
1633520	1640740	Заботы по поддержанию баланса в Европе и контроле мировой торговли были главными задачами британской внешней политики.
1640740	1650620	Королева Виктория взошла на трон в 1837 году молодой женщиной и правила до своей смерти в 1901 году.
1651220	1657920	Муж королевы немецкий Саксон Кобурский принц Альберт умер в 1861 году в возрасте 42 лет.
1658680	1663400	Королева долго не могла смириться со смертью мужа и отказывалась появляться на людях.
1663400	1674020	Когда же наконец ее убедили принять более активное участие в делах королевства, она стала самой популярной королевой за всю историю Британских островов.
1674360	1677140	Именно с нее и начинается Виндзорская династия.
1677580	1681540	Великобритания расширила свои колониальные владения во время ее правления.
1682000	1687440	И к концу 19 века Британия контролировала все океаны и большую часть суши.
1687440	1698100	Предпосылки для радикальных реформ заставили правительство сына Виктории, короля Эдуарда VII, предпринять попытки улучшения социальных условий.
1698680	1702720	В 1907 году все школьники были обеспечены бесплатными обедами.
1703460	1706440	На следующий год была начата программа пенсии по старости.
1706440	1712400	В 1909 году была открыта биржа труда, где безработные могли найти себе работу.
1712400	1721160	Еще два года спустя всех рабочих принудительно заставили платить взносы в системы национального страхования.
1721920	1727120	В конце 19 века стало очевидно, что Великобритания уже не так могущественна, как ранее.
1727740	1733140	Германия и США производили больше стали, были лучше вооружены, чем Великобритания.
1733140	1738580	В 1936 году в Британии неожиданно разгорелся очередной династический кризис.
1738700	1748200	После смерти в январе 1936 года Георда V корона перешла к его сыну Эдуарду, который принял тронное имя Эдуарда VIII.
1748980	1751440	Однако в династические планы впрелась любовь.
1751540	1757040	Король, не будучи женатым, любил некую американку по имени Уолис Симпсон,
1757040	1765320	которая не являлась протестанткой по вероисповеданию, а кроме того и не принадлежала благородному сословию.
1765780	1769660	Против женитьбы короля на этой особе решительно выступил парламент.
1770120	1772260	Второй поступил так, как не ожидал никто.
1773040	1778160	Оставшись верным своему сердцу, он отрекся от престола в пользу своего младшего брата Георга.
1778800	1782360	Эдуард и без того был популярен в народе, а теперь стал кумиром.
1782900	1785360	Королем же по закону становится Георг VI.
1785360	1789700	Для экс-короля был срочно придуман титул герцога Винздорского.
1790460	1793980	Эдуард надолго пережил своего брата.
1794340	1803360	В 1945 годах он был губернатором Багамских островов и скончался 28 мая 1972 года.
1804660	1807820	В XX веке монархия стала еще популярнее, чем прежде.
1807820	1816420	Георг V, внук Виктории, в день Рождества в 1932 году обратился по радио ко всем народам Содружества империи.
1816880	1821980	Его речь была невероятно популярной, и рождественские обращения монарха стали традицией.
1822480	1825120	Король Георг был любим всеми британцами.
1825120	1835340	Во время Второй мировой войны Георг VI, сын короля Георга V, стал любимым и уважаемым за свои визиты и пострадавший от бомбежек района Великобритании.
1835780	1842560	Им и его женой восхищались за то, что те отказались покидать Букингемский дворец даже после того, как его бомбили.
1842560	1851940	С 1952 года, когда на престол вступила Елизавета II, монархия становится все популярнее и популярнее.
